,id,company_id,name,first_name,last_name,open_deals_count,related_open_deals_count,closed_deals_count,related_closed_deals_count,participant_open_deals_count,participant_closed_deals_count,email_messages_count,activities_count,done_activities_count,undone_activities_count,files_count,notes_count,followers_count,won_deals_count,related_won_deals_count,lost_deals_count,related_lost_deals_count,active_flag,phone,email,first_char,update_time,delete_time,add_time,visible_to,picture_id,next_activity_date,next_activity_time,next_activity_id,last_activity_id,last_activity_date,last_incoming_mail_time,last_outgoing_mail_time,label,label_ids,im,postal_address,postal_address_lat,postal_address_long,postal_address_subpremise,postal_address_street_number,postal_address_route,postal_address_sublocality,postal_address_locality,postal_address_admin_area_level_1,postal_address_admin_area_level_2,postal_address_country,postal_address_postal_code,postal_address_formatted_address,notes,birthday,job_title,org_name,owner_name,primary_email,cc_email,owner_id.id,owner_id.name,owner_id.email,owner_id.has_pic,owner_id.pic_hash,owner_id.active_flag,owner_id.value,org_id.name,org_id.people_count,org_id.owner_id,org_id.address,org_id.label_ids,org_id.active_flag,org_id.cc_email,org_id.owner_name,org_id.value,label,Email.Email_address,primary,Phone.Phone_number,primary
53,54.0,13934494.0,Cole Combs,Cole,Combs,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '657-401-1686x6167', 'primary': True}, {'label': 'work', 'value': 'vboyer@example.com', 'primary': False}, {'label': 'work', 'value': 'kathyvincent@example.net', 'primary': False}]",c,2024-12-03 10:35:12,,2024-12-03 10:35:10,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Jennings-Carey,Jesús Maeso,657-401-1686x6167,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Jennings-Carey,1.0,22693865.0,"3361 Stevens Extension Apt. 627, Kennethchester, AR 01028",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,54.0,work,elliottrandy@example.net,False,,True
54,55.0,13934494.0,Robert Johnson,Robert,Johnson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '+1-484-887-3463', 'primary': True}, {'label': 'work', 'value': 'hurstdawn@example.org', 'primary': False}, {'label': 'work', 'value': 'mackenzie17@example.org', 'primary': False}]",r,2024-12-03 10:35:13,,2024-12-03 10:35:11,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Caldwell-Graves,Jesús Maeso,+1-484-887-3463,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Caldwell-Graves,1.0,22693865.0,"USS Webb, FPO AP 91390",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,56.0,work,,True,826.369.5067x2958,True
55,56.0,13934494.0,Elizabeth Barnett,Elizabeth,Barnett,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '(701)393-1967x75630', 'primary': True}, {'label': 'work', 'value': 'johnsonalan@example.net', 'primary': False}, {'label': 'work', 'value': 'bcooper@example.org', 'primary': False}]",e,2024-12-03 10:35:14,,2024-12-03 10:35:11,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Johnson Group,Jesús Maeso,(701)393-1967x75630,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Johnson Group,1.0,22693865.0,"78513 Tanner Springs, Danielton, MI 77082",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,55.0,work,hayeswilliam@example.net,False,,True
56,57.0,13934494.0,David Conrad,David,Conrad,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '733-841-2856', 'primary': True}, {'label': 'work', 'value': 'pwest@example.org', 'primary': False}, {'label': 'work', 'value': 'daniellivingston@example.com', 'primary': False}]",d,2024-12-03 10:35:14,,2024-12-03 10:35:11,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Watson-Wilson,Jesús Maeso,733-841-2856,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Watson-Wilson,1.0,22693865.0,"1473 Smith Pass, New Tina, NH 39615",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,57.0,work,amy58@example.net,False,,True
57,58.0,13934494.0,Tiffany Garcia,Tiffany,Garcia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '410-296-0278x836', 'primary': True}, {'label': 'work', 'value': 'matthew93@example.net', 'primary': False}, {'label': 'work', 'value': 'robertwilson@example.com', 'primary': False}]",t,2024-12-03 10:35:14,,2024-12-03 10:35:12,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Meyer Group,Jesús Maeso,410-296-0278x836,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Meyer Group,1.0,22693865.0,"247 Byrd Expressway, Lindachester, DC 28949",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,58.0,work,,True,809-397-9607,True
58,59.0,13934494.0,Louis Roberts,Louis,Roberts,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '+1-446-694-3439x14503', 'primary': True}, {'label': 'work', 'value': 'hhardy@example.com', 'primary': False}, {'label': 'work', 'value': 'gravesnancy@example.com', 'primary': False}]",l,2024-12-03 10:35:14,,2024-12-03 10:35:12,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Everett-Chung,Jesús Maeso,+1-446-694-3439x14503,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Everett-Chung,1.0,22693865.0,"053 Randall Crossroad Suite 026, Toddtown, NV 39761",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,59.0,work,oconnellhelen@example.net,False,,True
59,60.0,13934494.0,Hannah Carson,Hannah,Carson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '(587)896-3362x051', 'primary': True}, {'label': 'work', 'value': 'amber78@example.org', 'primary': False}, {'label': 'work', 'value': 'cynthiabaker@example.net', 'primary': False}]",h,2024-12-03 10:35:15,,2024-12-03 10:35:13,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Drake, Montgomery and Riley",Jesús Maeso,(587)896-3362x051,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Drake, Montgomery and Riley",1.0,22693865.0,"170 Joseph Junction, Lake Ryan, FM 32064",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,61.0,work,anthony42@example.net,False,,True
60,61.0,13934494.0,Nicholas Chan,Nicholas,Chan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '+1-956-260-2165x03250', 'primary': True}, {'label': 'work', 'value': 'abigail41@example.net', 'primary': False}, {'label': 'work', 'value': 'greenpam@example.net', 'primary': False}]",n,2024-12-03 10:35:16,,2024-12-03 10:35:13,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Hart-Ramsey,Jesús Maeso,+1-956-260-2165x03250,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Hart-Ramsey,1.0,22693865.0,"73687 Taylor Course Apt. 176, New Kellyville, ID 07056",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,62.0,work,,True,476.655.5860x90159,True
61,62.0,13934494.0,Karen Mitchell,Karen,Mitchell,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '001-382-289-5579x53659', 'primary': True}, {'label': 'work', 'value': 'martinjesus@example.org', 'primary': False}, {'label': 'work', 'value': 'wendyparker@example.org', 'primary': False}]",k,2024-12-03 10:35:17,,2024-12-03 10:35:13,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Ward and Sons,Jesús Maeso,001-382-289-5579x53659,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Ward and Sons,1.0,22693865.0,"182 Johnson Land Apt. 302, Owenshaven, HI 98162",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,60.0,work,xchandler@example.com,False,,True
62,63.0,13934494.0,Patricia Hanson,Patricia,Hanson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '001-497-723-7403x747', 'primary': True}, {'label': 'work', 'value': 'bowersalfred@example.com', 'primary': False}, {'label': 'work', 'value': 'goodmantyler@example.org', 'primary': False}]",p,2024-12-03 10:35:16,,2024-12-03 10:35:13,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Gilmore, Vasquez and Andrews",Jesús Maeso,001-497-723-7403x747,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Gilmore, Vasquez and Andrews",1.0,22693865.0,"25265 Tina Locks Suite 470, Brittanyfurt, NY 24158",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,63.0,work,samuellee@example.net,False,,True
63,64.0,13934494.0,Bob Houston,Bob,Houston,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '+1-253-830-2700x271', 'primary': True}, {'label': 'work', 'value': 'fieldsmary@example.net', 'primary': False}, {'label': 'work', 'value': 'hannahmccann@example.org', 'primary': False}]",b,2024-12-03 10:35:17,,2024-12-03 10:35:14,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Anderson, Wilson and Moore",Jesús Maeso,+1-253-830-2700x271,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Anderson, Wilson and Moore",1.0,22693865.0,"USNV Harrell, FPO AP 97228",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,64.0,work,,True,476-620-2257,True
64,65.0,13934494.0,Alex Weaver,Alex,Weaver,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '(593)903-1137x6819', 'primary': True}, {'label': 'work', 'value': 'annawilliams@example.net', 'primary': False}, {'label': 'work', 'value': 'johnsontiffany@example.org', 'primary': False}]",a,2024-12-03 10:35:17,,2024-12-03 10:35:15,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Smith-Rice,Jesús Maeso,(593)903-1137x6819,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Smith-Rice,1.0,22693865.0,"96387 Strickland Well, New Jamesmouth, NH 94209",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,65.0,work,erica64@example.net,False,,True
65,66.0,13934494.0,Jeffrey Berry,Jeffrey,Berry,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '001-466-814-4148x8300', 'primary': True}, {'label': 'work', 'value': 'taylorrachel@example.net', 'primary': False}, {'label': 'work', 'value': 'jennawalters@example.org', 'primary': False}]",j,2024-12-03 10:35:18,,2024-12-03 10:35:15,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Hart Group,Jesús Maeso,001-466-814-4148x8300,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Hart Group,1.0,22693865.0,"29695 Elizabeth Rapid, Brooksborough, RI 37348",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,66.0,work,leonardjuan@example.net,False,,True
66,67.0,13934494.0,Brian Jimenez,Brian,Jimenez,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '640-963-5457x71513', 'primary': True}, {'label': 'work', 'value': 'angela27@example.net', 'primary': False}, {'label': 'work', 'value': 'marcusmarshall@example.com', 'primary': False}]",b,2024-12-03 10:35:18,,2024-12-03 10:35:16,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Brooks, Norton and Perry",Jesús Maeso,640-963-5457x71513,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Brooks, Norton and Perry",1.0,22693865.0,"627 Garcia Extension, Wardshire, PR 20829",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,67.0,work,,True,207-828-6708x586,True
67,68.0,13934494.0,Whitney Price,Whitney,Price,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '906-942-4756x034', 'primary': True}, {'label': 'work', 'value': 'charlescrosby@example.org', 'primary': False}, {'label': 'work', 'value': 'bhahn@example.com', 'primary': False}]",w,2024-12-03 10:35:18,,2024-12-03 10:35:16,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Spears-Case,Jesús Maeso,906-942-4756x034,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Spears-Case,1.0,22693865.0,"84036 Blake Road Apt. 524, East Jeremy, LA 16971",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,68.0,work,annettebaker@example.net,False,,True
68,69.0,13934494.0,Michael Blair,Michael,Blair,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '4984181980', 'primary': True}, {'label': 'work', 'value': 'elizabethscott@example.org', 'primary': False}, {'label': 'work', 'value': 'bryan34@example.com', 'primary': False}]",m,2024-12-03 10:35:18,,2024-12-03 10:35:16,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Romero-Campos,Jesús Maeso,4984181980,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Romero-Campos,1.0,22693865.0,"710 Walsh Stravenue, Carterstad, KY 87332",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,69.0,work,hoffmangeorge@example.org,False,,True
69,70.0,13934494.0,Albert Jones,Albert,Jones,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '403.806.1733', 'primary': True}, {'label': 'work', 'value': 'cadkins@example.net', 'primary': False}, {'label': 'work', 'value': 'cookelance@example.com', 'primary': False}]",a,2024-12-03 10:35:20,,2024-12-03 10:35:17,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Johnson-Smith,Jesús Maeso,403.806.1733,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Johnson-Smith,1.0,22693865.0,"56919 Casey Unions Suite 077, Jordanfort, DE 17345",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,70.0,work,,True,001-918-771-0399,True
70,71.0,13934494.0,Edward Mcdonald,Edward,Mcdonald,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '001-950-775-7858x180', 'primary': True}, {'label': 'work', 'value': 'carlabaker@example.net', 'primary': False}, {'label': 'work', 'value': 'adamspam@example.com', 'primary': False}]",e,2024-12-03 10:35:20,,2024-12-03 10:35:17,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Robbins and Sons,Jesús Maeso,001-950-775-7858x180,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Robbins and Sons,1.0,22693865.0,"661 Nicole Islands, Diazfurt, PW 71014",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,71.0,work,woodardjustin@example.org,False,,True
71,72.0,13934494.0,James Stark,James,Stark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '(698)673-1906', 'primary': True}, {'label': 'work', 'value': 'stephanie14@example.com', 'primary': False}, {'label': 'work', 'value': 'brianfrey@example.org', 'primary': False}]",j,2024-12-03 10:35:20,,2024-12-03 10:35:18,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Tucker, Rogers and Padilla",Jesús Maeso,(698)673-1906,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Tucker, Rogers and Padilla",1.0,22693865.0,"44400 Williams Coves, Lake Andrea, NM 88514",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,72.0,work,bennettjennifer@example.com,False,,True
72,73.0,13934494.0,Connor Harper,Connor,Harper,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '(947)645-1761x1958', 'primary': True}, {'label': 'work', 'value': 'charles38@example.com', 'primary': False}, {'label': 'work', 'value': 'joshuadouglas@example.com', 'primary': False}]",c,2024-12-03 10:35:21,,2024-12-03 10:35:18,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Schwartz PLC,Jesús Maeso,(947)645-1761x1958,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Schwartz PLC,1.0,22693865.0,"122 Lewis Port, Michaelland, CO 41932",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,73.0,work,,True,953-302-9865x972,True
73,74.0,13934494.0,Molly Estes,Molly,Estes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '(266)711-3696', 'primary': True}, {'label': 'work', 'value': 'walkerderrick@example.com', 'primary': False}, {'label': 'work', 'value': 'amandabartlett@example.com', 'primary': False}]",m,2024-12-03 10:35:20,,2024-12-03 10:35:18,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Ruiz-Parker,Jesús Maeso,(266)711-3696,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Ruiz-Parker,1.0,22693865.0,"057 Chambers Camp, South Rebecca, MH 40997",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,75.0,work,luis29@example.org,False,,True
74,75.0,13934494.0,Chelsea Michael,Chelsea,Michael,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '630-561-9406', 'primary': True}, {'label': 'work', 'value': 'michaelcochran@example.org', 'primary': False}, {'label': 'work', 'value': 'dalecampbell@example.com', 'primary': False}]",c,2024-12-03 10:35:21,,2024-12-03 10:35:18,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Walker Inc,Jesús Maeso,630-561-9406,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Walker Inc,1.0,22693865.0,"PSC 0704, Box 4515, APO AP 28589",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,74.0,work,nnguyen@example.com,False,,True
75,76.0,13934494.0,Joel Schwartz,Joel,Schwartz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '(823)540-2962x840', 'primary': True}, {'label': 'work', 'value': 'russellhelen@example.org', 'primary': False}, {'label': 'work', 'value': 'christiancobb@example.org', 'primary': False}]",j,2024-12-03 10:35:21,,2024-12-03 10:35:19,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Figueroa, Williams and Morgan",Jesús Maeso,(823)540-2962x840,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Figueroa, Williams and Morgan",1.0,22693865.0,"131 Moss Prairie, Williamsshire, IL 31603",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,76.0,work,,True,311-282-4325,True
76,77.0,13934494.0,Jillian Garrison,Jillian,Garrison,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '+1-736-942-8051x67455', 'primary': True}, {'label': 'work', 'value': 'kfernandez@example.com', 'primary': False}, {'label': 'work', 'value': 'ejames@example.com', 'primary': False}]",j,2024-12-03 10:35:22,,2024-12-03 10:35:20,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Freeman PLC,Jesús Maeso,+1-736-942-8051x67455,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Freeman PLC,1.0,22693865.0,"9489 Craig Crossing Suite 649, Susanbury, GU 68923",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,77.0,work,kennethsanders@example.net,False,,True
77,78.0,13934494.0,Thomas Gregory,Thomas,Gregory,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '001-796-707-0418x0694', 'primary': True}, {'label': 'work', 'value': 'ipatton@example.com', 'primary': False}, {'label': 'work', 'value': 'orivera@example.com', 'primary': False}]",t,2024-12-03 10:35:22,,2024-12-03 10:35:20,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Flowers PLC,Jesús Maeso,001-796-707-0418x0694,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Flowers PLC,1.0,22693865.0,"75014 Alice Wall Apt. 404, Port Howard, MH 84884",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,78.0,work,christine94@example.org,False,,True
78,79.0,13934494.0,Johnathan Romero,Johnathan,Romero,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '(567)636-0656x7894', 'primary': True}, {'label': 'work', 'value': 'sarah16@example.org', 'primary': False}, {'label': 'work', 'value': 'itorres@example.com', 'primary': False}]",j,2024-12-03 10:35:23,,2024-12-03 10:35:20,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Wall, Mendoza and Whitehead",Jesús Maeso,(567)636-0656x7894,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Wall, Mendoza and Whitehead",1.0,22693865.0,"32191 Bradley Road Apt. 328, Richardchester, FM 37923",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,79.0,work,,True,+1-688-792-4511x532,True
79,80.0,13934494.0,Jennifer Berry,Jennifer,Berry,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '313-437-1796x2000', 'primary': True}, {'label': 'work', 'value': 'katherine31@example.com', 'primary': False}, {'label': 'work', 'value': 'osmith@example.org', 'primary': False}]",j,2024-12-03 10:35:23,,2024-12-03 10:35:22,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Moore, Armstrong and Perez",Jesús Maeso,313-437-1796x2000,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Moore, Armstrong and Perez",1.0,22693865.0,"612 Carter Fields, New Derek, CO 52717",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,82.0,work,jbrooks@example.net,False,,True
